Code;Name;Class;Role;Tier;Score;Trend;Win %;Role %;Pick %;Ban %;KDA
1919.00;Heimerdinger;Mage;TOP;D;26.02;-27.40;0.51;-0.45;-0.05;0.33;3.04
1920.00;Illaoi;Fighter;TOP;C;26.01;-27.42;0.51;-0.45;-0.05;0.33;3.04
1921.00;Irelia;Fighter;TOP;God;26.00;-27.43;0.51;-0.45;-0.05;0.33;3.04
1922.00;Irelia;Fighter;MID;A;25.98;-27.45;0.51;-0.45;-0.05;0.33;3.04
1923.00;Ivern;Support;JUNGLE;C;25.97;-27.46;0.51;-0.45;-0.05;0.33;3.04
1924.00;Janna;Support;SUPPORT;A;25.96;-27.48;0.51;-0.45;-0.05;0.33;3.04
1925.00;Jarvan IV;Tank;JUNGLE;A;25.94;-27.49;0.51;-0.45;-0.05;0.34;3.04
1926.00;Jax;Fighter;TOP;God;25.93;-27.51;0.51;-0.45;-0.05;0.34;3.04
1927.00;Jax;Fighter;JUNGLE;C;25.92;-27.52;0.51;-0.45;-0.05;0.34;3.04
1928.00;Jayce;Fighter;TOP;S;25.90;-27.54;0.51;-0.45;-0.05;0.34;3.04
1929.00;Jayce;Fighter;MID;B;25.89;-27.55;0.51;-0.45;-0.05;0.34;3.04
1930.00;Jhin;Marksman;ADC;God;25.88;-27.57;0.51;-0.45;-0.05;0.34;3.04
1931.00;Jinx;Marksman;ADC;God;25.86;-27.58;0.51;-0.46;-0.05;0.34;3.04
1932.00;Kai'Sa;Marksman;ADC;God;25.85;-27.60;0.51;-0.46;-0.05;0.34;3.05
1933.00;Kalista;Marksman;ADC;D;25.84;-27.61;0.51;-0.46;-0.05;0.34;3.05
1934.00;Karma;Mage;SUPPORT;S;25.82;-27.63;0.51;-0.46;-0.05;0.34;3.05
1935.00;Karthus;Mage;ADC;B;25.81;-27.64;0.51;-0.46;-0.05;0.34;3.05
1936.00;Karthus;Mage;MID;B;25.80;-27.66;0.51;-0.46;-0.05;0.34;3.05
1937.00;Karthus;Mage;JUNGLE;B;25.78;-27.67;0.51;-0.46;-0.05;0.34;3.05
1938.00;Kassadin;Assassin;MID;A;25.77;-27.69;0.51;-0.46;-0.05;0.34;3.05
1939.00;Katarina;Assassin;MID;S;25.76;-27.70;0.51;-0.46;-0.05;0.34;3.05
1940.00;Kayle;Fighter;TOP;A;25.74;-27.72;0.51;-0.46;-0.05;0.34;3.05
1941.00;Kayle;Fighter;MID;B;25.73;-27.73;0.51;-0.46;-0.05;0.34;3.05
1942.00;Kayn;Fighter;JUNGLE;S;25.72;-27.75;0.51;-0.46;-0.05;0.34;3.05
1943.00;Kennen;Mage;MID;B;25.70;-27.76;0.51;-0.46;-0.05;0.34;3.05
1944.00;Kennen;Mage;TOP;C;25.69;-27.78;0.51;-0.46;-0.05;0.34;3.05
1945.00;Kha'Zix;Assassin;JUNGLE;S;25.68;-27.79;0.51;-0.46;-0.05;0.34;3.05
1946.00;Kindred;Marksman;JUNGLE;B;25.66;-27.81;0.51;-0.46;-0.05;0.34;3.05
1947.00;Kled;Fighter;MID;A;25.65;-27.82;0.51;-0.46;-0.05;0.34;3.05
1948.00;Kled;Fighter;TOP;B;25.64;-27.84;0.51;-0.47;-0.05;0.34;3.05
1949.00;Kog'Maw;Marksman;ADC;B;25.62;-27.85;0.51;-0.47;-0.05;0.34;3.05
1950.00;LeBlanc;Assassin;MID;A;25.61;-27.87;0.51;-0.47;-0.05;0.34;3.05
1951.00;Lee Sin;Fighter;JUNGLE;God;25.60;-27.88;0.51;-0.47;-0.05;0.34;3.05
1952.00;Leona;Tank;SUPPORT;S;25.58;-27.90;0.51;-0.47;-0.05;0.34;3.05
1953.00;Lillia;Fighter;JUNGLE;B;25.57;-27.91;0.51;-0.47;-0.05;0.34;3.05
1954.00;Lillia;;TOP;D;25.56;-27.93;0.51;-0.47;-0.05;0.34;3.05
1955.00;Lissandra;Mage;MID;A;25.54;-27.94;0.51;-0.47;-0.05;0.34;3.05
1956.00;Lucian;Marksman;ADC;A;25.53;-27.96;0.51;-0.47;-0.05;0.34;3.05
1957.00;Lulu;Support;SUPPORT;God;25.52;-27.97;0.51;-0.47;-0.05;0.34;3.05
1958.00;Lux;Mage;SUPPORT;God;25.50;-27.99;0.51;-0.47;-0.05;0.34;3.06
1959.00;Lux;Mage;MID;S;25.49;-28.00;0.51;-0.47;-0.05;0.34;3.06
1960.00;Malphite;Tank;TOP;S;25.48;-28.02;0.51;-0.47;-0.05;0.34;3.06
1961.00;Malphite;Tank;MID;B;25.46;-28.03;0.51;-0.47;-0.05;0.34;3.06
1962.00;Malphite;Tank;SUPPORT;D;25.45;-28.05;0.51;-0.47;-0.05;0.34;3.06
1963.00;Malzahar;Mage;MID;A;25.44;-28.06;0.51;-0.47;-0.05;0.34;3.06
1964.00;Maokai;Tank;SUPPORT;B;25.42;-28.08;0.51;-0.47;-0.05;0.34;3.06
1965.00;Maokai;Tank;TOP;D;25.41;-28.09;0.51;-0.48;-0.05;0.34;3.06
1966.00;Master Yi;Assassin;JUNGLE;S;25.40;-28.11;0.51;-0.48;-0.05;0.34;3.06
1967.00;Miss Fortune;Marksman;ADC;A;25.38;-28.12;0.51;-0.48;-0.05;0.34;3.06
1968.00;Mordekaiser;Fighter;TOP;S;25.37;-28.14;0.51;-0.48;-0.05;0.34;3.06
1969.00;Morgana;Mage;SUPPORT;S;25.36;-28.15;0.51;-0.48;-0.05;0.34;3.06
1970.00;Nami;Support;SUPPORT;S;25.34;-28.17;0.51;-0.48;-0.05;0.34;3.06
1971.00;Nasus;Fighter;TOP;S;25.33;-28.18;0.51;-0.48;-0.05;0.34;3.06
1972.00;Nautilus;Tank;SUPPORT;S;25.32;-28.20;0.51;-0.48;-0.05;0.34;3.06
1973.00;Neeko;Mage;MID;C;25.30;-28.21;0.51;-0.48;-0.05;0.34;3.06
1974.00;Neeko;Mage;SUPPORT;D;25.29;-28.23;0.51;-0.48;-0.05;0.34;3.06
1975.00;Nidalee;Assassin;JUNGLE;A;25.28;-28.25;0.51;-0.48;-0.05;0.34;3.06
1976.00;Nocturne;Assassin;JUNGLE;B;25.26;-28.26;0.51;-0.48;-0.05;0.34;3.06
1977.00;Nunu;Tank;JUNGLE;A;25.25;-28.28;0.51;-0.48;-0.05;0.34;3.06
1978.00;Olaf;Fighter;JUNGLE;C;25.24;-28.29;0.51;-0.48;-0.05;0.34;3.06
1979.00;Olaf;Fighter;TOP;D;25.22;-28.31;0.51;-0.48;-0.05;0.34;3.06
1980.00;Orianna;Mage;MID;A;25.21;-28.32;0.51;-0.48;-0.05;0.34;3.06
1981.00;Ornn;Tank;TOP;A;25.20;-28.34;0.51;-0.49;-0.05;0.34;3.06
1982.00;Pantheon;Fighter;MID;B;25.18;-28.35;0.51;-0.49;-0.05;0.34;3.06
1983.00;Pantheon;Fighter;SUPPORT;D;25.17;-28.37;0.51;-0.49;-0.05;0.34;3.07
1984.00;Pantheon;Fighter;TOP;D;25.16;-28.38;0.51;-0.49;-0.05;0.34;3.07
1985.00;Poppy;Tank;JUNGLE;B;25.15;-28.40;0.51;-0.49;-0.05;0.34;3.07
1986.00;Poppy;Tank;TOP;B;25.13;-28.41;0.51;-0.49;-0.05;0.34;3.07
1987.00;Pyke;Support;SUPPORT;S;25.12;-28.43;0.51;-0.49;-0.05;0.34;3.07
1988.00;Qiyana;Assassin;MID;A;25.11;-28.44;0.51;-0.49;-0.05;0.34;3.07
1989.00;Qiyana;Assassin;JUNGLE;B;25.09;-28.46;0.51;-0.49;-0.05;0.34;3.07
1990.00;Quinn;Marksman;TOP;C;25.08;-28.47;0.51;-0.49;-0.05;0.35;3.07
1991.00;Rakan;Support;SUPPORT;A;25.07;-28.49;0.51;-0.49;-0.05;0.35;3.07
1992.00;Rammus;Tank;JUNGLE;A;25.05;-28.50;0.51;-0.49;-0.05;0.35;3.07
1993.00;Rek'Sai;Fighter;JUNGLE;A;25.04;-28.52;0.51;-0.49;-0.05;0.35;3.07
1994.00;Rell;Tank;SUPPORT;B;25.03;-28.53;0.51;-0.49;-0.05;0.35;3.07
1995.00;Renekton;Fighter;TOP;A;25.01;-28.55;0.51;-0.49;-0.05;0.35;3.07
1996.00;Renekton;Fighter;MID;B;25.00;-28.56;0.51;-0.49;-0.05;0.35;3.07
1997.00;Rengar;Assassin;JUNGLE;B;24.99;-28.58;0.51;-0.49;-0.05;0.35;3.07
1998.00;Rengar;Assassin;TOP;D;24.97;-28.59;0.51;-0.50;-0.05;0.35;3.07
1999.00;Riven;Fighter;TOP;S;24.96;-28.61;0.51;-0.50;-0.05;0.35;3.07
2000.00;Rumble;Fighter;MID;B;24.95;-28.62;0.51;-0.50;-0.05;0.35;3.07
2001.00;Rumble;Fighter;JUNGLE;C;24.93;-28.64;0.51;-0.50;-0.05;0.35;3.07
2002.00;Rumble;Fighter;TOP;D;24.92;-28.65;0.51;-0.50;-0.05;0.35;3.07
2003.00;Ryze;Mage;MID;C;24.91;-28.67;0.51;-0.50;-0.05;0.35;3.07
2004.00;Ryze;Mage;TOP;D;24.89;-28.68;0.51;-0.50;-0.05;0.35;3.07
2005.00;Samira;Marksman;ADC;B;24.88;-28.70;0.51;-0.50;-0.05;0.35;3.07
2006.00;Sejuani;Tank;JUNGLE;B;24.87;-28.71;0.51;-0.50;-0.05;0.35;3.07
2007.00;Sejuani;Tank;TOP;D;24.85;-28.73;0.51;-0.50;-0.05;0.35;3.07
2008.00;Senna;Marksman;SUPPORT;B;24.84;-28.74;0.51;-0.50;-0.05;0.35;3.07
2009.00;Senna;Marksman;ADC;C;24.83;-28.76;0.51;-0.50;-0.05;0.35;3.08
2010.00;Seraphine;Mage;ADC;B;24.81;-28.77;0.51;-0.50;-0.05;0.35;3.08
2011.00;Seraphine;Mage;MID;B;24.80;-28.79;0.51;-0.50;-0.05;0.35;3.08
2012.00;Seraphine;Mage;SUPPORT;B;24.79;-28.80;0.51;-0.50;-0.05;0.35;3.08
2013.00;Sett;Fighter;TOP;God;24.77;-28.82;0.51;-0.50;-0.05;0.35;3.08
2014.00;Shaco;Assassin;JUNGLE;S;24.76;-28.83;0.51;-0.51;-0.05;0.35;3.08
2015.00;Shaco;Assassin;SUPPORT;B;24.75;-28.85;0.51;-0.51;-0.05;0.35;3.08
2016.00;Shen;Tank;TOP;God;24.73;-28.86;0.51;-0.51;-0.05;0.35;3.08
2017.00;Shyvana;Fighter;JUNGLE;C;24.72;-28.88;0.51;-0.51;-0.05;0.35;3.08
2018.00;Shyvana;Fighter;TOP;D;24.71;-28.89;0.51;-0.51;-0.05;0.35;3.08
2019.00;Singed;Tank;TOP;B;24.69;-28.91;0.51;-0.51;-0.05;0.35;3.08
2020.00;Sion;Tank;TOP;A;24.68;-28.92;0.51;-0.51;-0.05;0.35;3.08
2021.00;Sivir;Marksman;ADC;B;24.67;-28.94;0.51;-0.51;-0.05;0.35;3.08
2022.00;Skarner;Fighter;JUNGLE;C;24.65;-28.95;0.51;-0.51;-0.05;0.35;3.08
2023.00;Skarner;Fighter;TOP;D;24.64;-28.97;0.51;-0.51;-0.05;0.35;3.08
2024.00;Sona;Support;SUPPORT;A;24.63;-28.98;0.51;-0.51;-0.05;0.35;3.08
2025.00;Soraka;Support;SUPPORT;S;24.61;-29.00;0.51;-0.51;-0.05;0.35;3.08
2026.00;Swain;Mage;MID;B;24.60;-29.01;0.51;-0.51;-0.05;0.35;3.08
2027.00;Swain;Mage;ADC;B;24.59;-29.03;0.51;-0.51;-0.05;0.35;3.08
2028.00;Swain;Mage;SUPPORT;B;24.57;-29.04;0.51;-0.51;-0.05;0.35;3.08
2029.00;Sylas;Mage;MID;A;24.56;-29.06;0.51;-0.51;-0.05;0.35;3.08
2030.00;Sylas;Mage;TOP;C;24.55;-29.07;0.51;-0.51;-0.05;0.35;3.08
2031.00;Syndra;Mage;MID;A;24.53;-29.09;0.51;-0.52;-0.05;0.35;3.08
2032.00;Tahm Kench;Support;TOP;God;24.52;-29.10;0.51;-0.52;-0.05;0.35;3.08
2033.00;Taliyah;Mage;SUPPORT;B;24.51;-29.12;0.51;-0.52;-0.05;0.35;3.08
2034.00;Taliyah;Mage;MID;C;24.49;-29.13;0.51;-0.52;-0.05;0.35;3.09
2035.00;Taliyah;Mage;JUNGLE;C;24.48;-29.15;0.51;-0.52;-0.05;0.35;3.09
2036.00;Talon;Assassin;JUNGLE;S;24.47;-29.16;0.51;-0.52;-0.05;0.35;3.09
2037.00;Talon;Assassin;MID;B;24.45;-29.18;0.51;-0.52;-0.05;0.35;3.09
2038.00;Taric;Support;SUPPORT;B;24.44;-29.19;0.51;-0.52;-0.05;0.35;3.09
2039.00;Teemo;Marksman;TOP;S;24.43;-29.21;0.51;-0.52;-0.05;0.35;3.09
2040.00;Thresh;Support;SUPPORT;S;24.41;-29.22;0.51;-0.52;-0.05;0.35;3.09
2041.00;Tristana;Marksman;ADC;B;24.40;-29.24;0.51;-0.52;-0.05;0.35;3.09
2042.00;Tristana;Marksman;MID;C;24.39;-29.25;0.51;-0.52;-0.05;0.35;3.09
2043.00;Trundle;Fighter;JUNGLE;A;24.37;-29.27;0.51;-0.52;-0.05;0.35;3.09
2044.00;Trundle;Fighter;TOP;B;24.36;-29.28;0.51;-0.52;-0.05;0.35;3.09
2045.00;Tryndamere;Fighter;TOP;God;24.35;-29.30;0.51;-0.52;-0.05;0.35;3.09
2046.00;Tryndamere;Fighter;MID;C;24.33;-29.31;0.51;-0.52;-0.05;0.35;3.09
2047.00;Twisted Fate;Mage;MID;A;24.32;-29.33;0.51;-0.53;-0.05;0.35;3.09
2048.00;Twitch;Marksman;ADC;A;24.31;-29.34;0.51;-0.53;-0.05;0.35;3.09
2049.00;Udyr;Fighter;JUNGLE;C;24.29;-29.36;0.51;-0.53;-0.05;0.35;3.09
2050.00;Urgot;Fighter;TOP;S;24.28;-29.37;0.51;-0.53;-0.05;0.35;3.09
2051.00;Varus;Marksman;ADC;D;24.27;-29.39;0.51;-0.53;-0.06;0.35;3.09
2052.00;Vayne;Marksman;ADC;S;24.25;-29.40;0.51;-0.53;-0.06;0.35;3.09
2053.00;Vayne;Marksman;TOP;B;24.24;-29.42;0.51;-0.53;-0.06;0.35;3.09
2054.00;Veigar;Mage;MID;A;24.23;-29.43;0.51;-0.53;-0.06;0.35;3.09
2055.00;Veigar;Mage;ADC;C;24.21;-29.45;0.51;-0.53;-0.06;0.35;3.09
2056.00;Veigar;Mage;SUPPORT;D;24.20;-29.46;0.51;-0.53;-0.06;0.36;3.09
2057.00;Vel'Koz;Mage;MID;B;24.19;-29.48;0.51;-0.53;-0.06;0.36;3.09
2058.00;Vel'Koz;Mage;SUPPORT;B;24.17;-29.49;0.51;-0.53;-0.06;0.36;3.09
2059.00;Vex;Mage;MID;God;24.16;-29.51;0.51;-0.53;-0.06;0.36;3.10
2060.00;Vex;Mage;SUPPORT;D;24.15;-29.52;0.51;-0.53;-0.06;0.36;3.10
2061.00;Vi;Fighter;JUNGLE;A;24.13;-29.54;0.51;-0.53;-0.06;0.36;3.10
2062.00;Viego;Assassin;JUNGLE;God;24.12;-29.55;0.51;-0.53;-0.06;0.36;3.10
2063.00;Viktor;Mage;MID;God;24.11;-29.57;0.51;-0.53;-0.06;0.36;3.10
2064.00;Viktor;Mage;TOP;C;24.09;-29.58;0.51;-0.54;-0.06;0.36;3.10
2065.00;Vladimir;Mage;MID;A;24.08;-29.60;0.51;-0.54;-0.06;0.36;3.10
2066.00;Vladimir;Mage;TOP;C;24.07;-29.62;0.51;-0.54;-0.06;0.36;3.10
2067.00;Volibear;Fighter;JUNGLE;B;24.05;-29.63;0.51;-0.54;-0.06;0.36;3.10
2068.00;Volibear;Fighter;TOP;D;24.04;-29.65;0.51;-0.54;-0.06;0.36;3.10
2069.00;Warwick;Fighter;JUNGLE;A;24.03;-29.66;0.51;-0.54;-0.06;0.36;3.10
2070.00;Warwick;Fighter;TOP;D;24.01;-29.68;0.51;-0.54;-0.06;0.36;3.10
2071.00;Wukong;Fighter;TOP;B;24.00;-29.69;0.51;-0.54;-0.06;0.36;3.10
2072.00;Wukong;Fighter;JUNGLE;C;23.99;-29.71;0.51;-0.54;-0.06;0.36;3.10
2073.00;Xayah;Marksman;ADC;B;23.97;-29.72;0.51;-0.54;-0.06;0.36;3.10
2074.00;Xerath;Mage;MID;A;23.96;-29.74;0.51;-0.54;-0.06;0.36;3.10
2075.00;Xerath;Mage;SUPPORT;A;23.95;-29.75;0.51;-0.54;-0.06;0.36;3.10
2076.00;Xin Zhao;Fighter;JUNGLE;A;23.93;-29.77;0.51;-0.54;-0.06;0.36;3.10
2077.00;Yasuo;Fighter;MID;God;23.92;-29.78;0.51;-0.54;-0.06;0.36;3.10
2078.00;Yasuo;Fighter;TOP;B;23.91;-29.80;0.51;-0.54;-0.06;0.36;3.10
2079.00;Yasuo;Fighter;ADC;C;23.89;-29.81;0.51;-0.54;-0.06;0.36;3.10
2080.00;Yone;Assassin;MID;S;23.88;-29.83;0.51;-0.55;-0.06;0.36;3.10
2081.00;Yone;Assassin;TOP;S;23.87;-29.84;0.51;-0.55;-0.06;0.36;3.10
2082.00;Yorick;Fighter;TOP;B;23.85;-29.86;0.51;-0.55;-0.06;0.36;3.10
2083.00;Yuumi;Support;SUPPORT;God;23.84;-29.87;0.51;-0.55;-0.06;0.36;3.10
2084.00;Zac;Tank;JUNGLE;A;23.83;-29.89;0.51;-0.55;-0.06;0.36;3.10
2085.00;Zed;Assassin;MID;God;23.81;-29.90;0.51;-0.55;-0.06;0.36;3.11
2086.00;Zed;Assassin;JUNGLE;A;23.80;-29.92;0.51;-0.55;-0.06;0.36;3.11
2087.00;Ziggs;Mage;ADC;B;23.79;-29.93;0.51;-0.55;-0.06;0.36;3.11
2088.00;Ziggs;Mage;MID;C;23.77;-29.95;0.51;-0.55;-0.06;0.36;3.11
2089.00;Zilean;Support;MID;A;23.76;-29.96;0.51;-0.55;-0.06;0.36;3.11
2090.00;Zilean;Support;SUPPORT;A;23.75;-29.98;0.51;-0.55;-0.06;0.36;3.11
2091.00;Zoe;Mage;MID;A;23.74;-29.99;0.51;-0.55;-0.06;0.36;3.11
2092.00;Zyra;Mage;SUPPORT;A;23.72;-30.01;0.51;-0.55;-0.06;0.36;3.11
2093.00;Aatrox;Fighter;TOP;A;23.71;-30.02;0.51;-0.55;-0.06;0.36;3.11
2094.00;Aatrox;Fighter;TOP;A;23.70;-30.04;0.51;-0.55;-0.06;0.36;3.11
2095.00;Ahri;Mage;MID;A;23.68;-30.05;0.51;-0.55;-0.06;0.36;3.11
2096.00;Akali;Assassin;MID;S;23.67;-30.07;0.51;-0.55;-0.06;0.36;3.11
2097.00;Akali;Assassin;TOP;A;23.66;-30.08;0.51;-0.56;-0.06;0.36;3.11
2098.00;Akshan;Marksman;MID;S;23.64;-30.10;0.51;-0.56;-0.06;0.36;3.11
2099.00;Akshan;Marksman;TOP;A;23.63;-30.11;0.51;-0.56;-0.06;0.36;3.11
2100.00;Alistar;Tank;SUPPORT;B;23.62;-30.13;0.51;-0.56;-0.06;0.36;3.11
2101.00;Amumu;Tank;JUNGLE;B;23.60;-30.14;0.51;-0.56;-0.06;0.36;3.11
2102.00;Amumu;Tank;SUPPORT;C;23.59;-30.16;0.51;-0.56;-0.06;0.36;3.11
2103.00;Anivia;Mage;MID;A;23.58;-30.17;0.51;-0.56;-0.06;0.36;3.11
2104.00;Anivia;Mage;SUPPORT;D;23.56;-30.19;0.51;-0.56;-0.06;0.36;3.11
2105.00;Annie;Mage;MID;A;23.55;-30.20;0.51;-0.56;-0.06;0.36;3.11
2106.00;Aphelios;Marksman;ADC;C;23.54;-30.22;0.51;-0.56;-0.06;0.36;3.11
2107.00;Ashe;Marksman;ADC;B;23.52;-30.23;0.51;-0.56;-0.06;0.36;3.11
2108.00;Aurelion Sol;Mage;MID;B;23.51;-30.25;0.51;-0.56;-0.06;0.36;3.11
2109.00;Azir;Mage;MID;D;23.50;-30.26;0.51;-0.56;-0.06;0.36;3.11
2110.00;Bard;Support;SUPPORT;A;23.48;-30.28;0.51;-0.56;-0.06;0.36;3.12
2111.00;Blitzcrank;Tank;SUPPORT;S;23.47;-30.29;0.51;-0.56;-0.06;0.36;3.12
2112.00;Brand;Mage;SUPPORT;B;23.46;-30.31;0.51;-0.56;-0.06;0.36;3.12
2113.00;Brand;Mage;MID;B;23.44;-30.32;0.51;-0.57;-0.06;0.36;3.12
2114.00;Braum;Support;SUPPORT;A;23.43;-30.34;0.51;-0.57;-0.06;0.36;3.12
2115.00;Caitlyn;Marksman;ADC;God;23.42;-30.35;0.51;-0.57;-0.06;0.36;3.12
2116.00;Camille;Fighter;TOP;God;23.40;-30.37;0.51;-0.57;-0.06;0.36;3.12
2117.00;Aatrox;Fighter;TOP;A;23.39;-30.38;0.51;-0.57;-0.06;0.36;3.12
2118.00;Ahri;Mage;MID;A;23.38;-30.40;0.51;-0.57;-0.06;0.36;3.12
2119.00;Akali;Assassin;MID;S;23.36;-30.41;0.51;-0.57;-0.06;0.36;3.12
2120.00;Akali;Assassin;TOP;A;23.35;-30.43;0.51;-0.57;-0.06;0.36;3.12
2121.00;Akshan;Marksman;MID;S;23.34;-30.44;0.51;-0.57;-0.06;0.37;3.12
2122.00;Akshan;Marksman;TOP;A;23.32;-30.46;0.51;-0.57;-0.06;0.37;3.12
2123.00;Alistar;Tank;SUPPORT;B;23.31;-30.47;0.51;-0.57;-0.06;0.37;3.12
2124.00;Amumu;Tank;JUNGLE;B;23.30;-30.49;0.51;-0.57;-0.06;0.37;3.12
2125.00;Amumu;Tank;SUPPORT;C;23.28;-30.50;0.51;-0.57;-0.06;0.37;3.12
2126.00;Anivia;Mage;MID;A;23.27;-30.52;0.51;-0.57;-0.06;0.37;3.12
2127.00;Anivia;Mage;SUPPORT;D;23.26;-30.53;0.51;-0.57;-0.06;0.37;3.12
2128.00;Annie;Mage;MID;A;23.24;-30.55;0.51;-0.57;-0.06;0.37;3.12
2129.00;Aphelios;Marksman;ADC;C;23.23;-30.56;0.51;-0.57;-0.06;0.37;3.12
2130.00;Ashe;Marksman;ADC;B;23.22;-30.58;0.51;-0.58;-0.06;0.37;3.12
2131.00;Aurelion Sol;Mage;MID;B;23.20;-30.59;0.51;-0.58;-0.06;0.37;3.12
2132.00;Azir;Mage;MID;D;23.19;-30.61;0.51;-0.58;-0.06;0.37;3.12
2133.00;Bard;Support;SUPPORT;A;23.18;-30.62;0.51;-0.58;-0.06;0.37;3.12
2134.00;Blitzcrank;Tank;SUPPORT;S;23.16;-30.64;0.51;-0.58;-0.06;0.37;3.12
2135.00;Brand;Mage;SUPPORT;B;23.15;-30.65;0.51;-0.58;-0.06;0.37;3.12
2136.00;Brand;Mage;MID;B;23.14;-30.67;0.51;-0.58;-0.06;0.37;3.13
2137.00;Braum;Support;SUPPORT;A;23.12;-30.68;0.51;-0.58;-0.06;0.37;3.13
2138.00;Caitlyn;Marksman;ADC;God;23.11;-30.70;0.51;-0.58;-0.06;0.37;3.13
2139.00;Camille;Fighter;TOP;God;23.10;-30.71;0.51;-0.58;-0.06;0.37;3.13
2140.00;Cassiopeia;Mage;MID;B;23.08;-30.73;0.51;-0.58;-0.06;0.37;3.13
2141.00;Cassiopeia;Mage;TOP;D;23.07;-30.74;0.51;-0.58;-0.06;0.37;3.13
2142.00;Cho'Gath;Tank;TOP;A;23.06;-30.76;0.51;-0.58;-0.06;0.37;3.13
2143.00;Cho'Gath;Tank;MID;C;23.04;-30.77;0.51;-0.58;-0.06;0.37;3.13
2144.00;Corki;Marksman;MID;A;23.03;-30.79;0.51;-0.58;-0.06;0.37;3.13
2145.00;Darius;Fighter;TOP;God;23.02;-30.80;0.51;-0.58;-0.06;0.37;3.13
2146.00;Diana;Fighter;JUNGLE;God;23.00;-30.82;0.51;-0.58;-0.06;0.37;3.13
2147.00;Diana;Fighter;MID;A;22.99;-30.83;0.51;-0.59;-0.06;0.37;3.13
2148.00;Dr. Mundo;Marksman;TOP;S;22.98;-30.85;0.51;-0.59;-0.06;0.37;3.13
2149.00;Draven;Fighter;ADC;B;22.96;-30.86;0.51;-0.59;-0.06;0.37;3.13
2150.00;Ekko;Assassin;JUNGLE;A;22.95;-30.88;0.51;-0.59;-0.06;0.37;3.13
2151.00;Ekko;Assassin;MID;A;22.94;-30.89;0.51;-0.59;-0.06;0.37;3.13
2152.00;Elise;Mage;JUNGLE;B;22.92;-30.91;0.51;-0.59;-0.06;0.37;3.13
2153.00;Evelynn;Assassin;JUNGLE;A;22.91;-30.92;0.51;-0.59;-0.06;0.37;3.13
2154.00;Ezreal;Marksman;ADC;God;22.90;-30.94;0.51;-0.59;-0.06;0.37;3.13
2155.00;Fiddlesticks;Mage;JUNGLE;B;22.88;-30.96;0.51;-0.59;-0.06;0.37;3.13
2156.00;Fiora;Fighter;TOP;S;22.87;-30.97;0.51;-0.59;-0.06;0.37;3.13
2157.00;Fizz;Assassin;MID;A;22.86;-30.99;0.51;-0.59;-0.06;0.37;3.13
2158.00;Galio;Tank;MID;A;22.84;-31.00;0.51;-0.59;-0.06;0.37;3.13
2159.00;Galio;Tank;SUPPORT;C;22.83;-31.02;0.51;-0.59;-0.06;0.37;3.13
2160.00;Gangplank;Fighter;TOP;S;22.82;-31.03;0.51;-0.59;-0.06;0.37;3.13
2161.00;Gangplank;Fighter;MID;C;22.80;-31.05;0.51;-0.59;-0.06;0.37;3.14
2162.00;Aatrox;Fighter;TOP;A;22.79;-31.06;0.51;-0.59;-0.06;0.37;3.14
2163.00;Ahri;Mage;MID;A;22.78;-31.08;0.51;-0.60;-0.06;0.37;3.14
2164.00;Akali;Assassin;MID;S;22.76;-31.09;0.51;-0.60;-0.06;0.37;3.14
2165.00;Akali;Assassin;TOP;A;22.75;-31.11;0.51;-0.60;-0.06;0.37;3.14
2166.00;Akshan;Marksman;MID;S;22.74;-31.12;0.51;-0.60;-0.06;0.37;3.14
2167.00;Akshan;Marksman;TOP;A;22.72;-31.14;0.51;-0.60;-0.06;0.37;3.14
2168.00;Alistar;Tank;SUPPORT;B;22.71;-31.15;0.51;-0.60;-0.06;0.37;3.14
2169.00;Amumu;Tank;JUNGLE;B;22.70;-31.17;0.51;-0.60;-0.06;0.37;3.14
2170.00;Amumu;Tank;SUPPORT;C;22.68;-31.18;0.51;-0.60;-0.06;0.37;3.14
2171.00;Aatrox;Fighter;TOP;A;22.67;-31.20;0.51;-0.60;-0.06;0.37;3.14
2172.00;Ahri;Mage;MID;A;22.66;-31.21;0.51;-0.60;-0.06;0.37;3.14
2173.00;Akali;Assassin;MID;S;22.64;-31.23;0.51;-0.60;-0.06;0.37;3.14
2174.00;Akali;Assassin;TOP;A;22.63;-31.24;0.51;-0.60;-0.06;0.37;3.14
2175.00;Akshan;Marksman;MID;S;22.62;-31.26;0.51;-0.60;-0.06;0.37;3.14
2176.00;Akshan;Marksman;TOP;A;22.60;-31.27;0.51;-0.60;-0.06;0.37;3.14
2177.00;Alistar;Tank;SUPPORT;B;22.59;-31.29;0.51;-0.60;-0.06;0.37;3.14
2178.00;Amumu;Tank;JUNGLE;B;22.58;-31.30;0.51;-0.60;-0.06;0.37;3.14
2179.00;Amumu;Tank;SUPPORT;C;22.56;-31.32;0.51;-0.60;-0.06;0.37;3.14
2180.00;Anivia;Mage;MID;A;22.55;-31.33;0.51;-0.61;-0.06;0.37;3.14
2181.00;Anivia;Mage;SUPPORT;D;22.54;-31.35;0.51;-0.61;-0.06;0.37;3.14
2182.00;Annie;Mage;MID;A;22.52;-31.36;0.51;-0.61;-0.06;0.37;3.14
2183.00;Aphelios;Marksman;ADC;C;22.51;-31.38;0.51;-0.61;-0.06;0.37;3.14
